Latitude,Longitude
39.8,-105.51
39.8,-105.48
40.02,-105.26
40.06,-105.2
39.48,-106.07
39.49,-106.07
39.48,-106.05
39.48,-106.05
39.4,-107.21
38.79,-104.85
38.99,-104.81
38.85,-104.86
38.81,-104.72
38.83,-104.83
38.9,-104.86
38.9,-106.97
38.9,-106.97
38.75,-105.17
38.75,-105.18
38.75,-105.18
38.75,-105.19
39.75,-105
39.75,-104.99
39.63,-104.89
39.82,-104.77
39.77,-104.81
39.63,-104.9
37.77,-108.09
37.27,-107.88
39.57,-104.87
39.59,-104.86
40.37,-105.49
40.39,-105.56
40.37,-105.52
39.64,-105.31
40.57,-105.08
40.52,-105.02
38.67,-108.98
39.76,-105.22
39.12,-108.54
39.07,-108.56
39.6,-104.88
37.21,-108.07
39.55,-104.88
38.86,-104.91
39.07,-108.15
37.26,-108.49
38.51,-106.33
37.93,-107.85
37.94,-107.85
37.94,-107.85
38.73,-106.16
38.03,-107.67
38.86,-107.61
37.81,-107.67
40.47,-106.82
40.46,-106.82
40.46,-106.8
40.47,-104.89
39.3,-102.61
39.97,-105.78
37.93,-107.85
37.94,-107.82
39.64,-106.38
39.64,-106.38
39.64,-106.38
39.64,-106.37
39.64,-106.37
39.64,-106.37
39.64,-106.39
39.96,-104.99
41.3,-72.78
41.27,-72.81
41.37,-73.49
41.15,-73.25
41.2,-73.27
41.05,-73.57
41.02,-73.63
41.02,-73.62
41.09,-73.71
41.37,-72.03
41.93,-73.39
41.7,-73.2
41.37,-71.96
41.31,-72.93
41.58,-73.41
41.09,-73.45
41.28,-72.35
41.29,-72.38
41.26,-73
41.65,-72.68
41.98,-73.42
41.81,-72.56
41.49,-73.23
41.47,-73.23
41.05,-73.54
41.05,-73.54
41.05,-73.54
41.33,-71.91
41.49,-72.09
41.46,-72.82
41.76,-72.74
41.28,-72.44
38.91,-77.03
38.9,-77.03
38.91,-77.03
38.91,-77.05
38.91,-77.04
38.88,-77.03
38.91,-77.03
38.9,-77.01
38.91,-77.04
38.91,-77.04
38.9,-77.05
38.91,-77.05
38.92,-77.02
38.9,-77.05
38.91,-77.05
38.9,-77.05
38.92,-77.07
38.9,-77.06
38.9,-77.06
38.9,-77.01
38.9,-77.01
38.9,-77.03
38.9,-77.03
38.9,-77.02
38.9,-77.02
38.9,-77.04
38.69,-75.07
38.77,-75.14
38.78,-75.14
38.77,-75.31
38.71,-75.08
30.67,-81.46
29.73,-84.99
25.9,-80.12
25.89,-80.12
25.89,-80.12
26.35,-80.09
26.32,-80.08
26.34,-80.08
26.34,-80.07
26.34,-80.07
26.4,-81.84
26.33,-81.8
27.39,-82.45
27.47,-82.7
27.47,-82.7
28.39,-80.61
28.4,-80.61
26.56,-81.96
26.53,-82.19
28.32,-81.54
28,-82.73
27.97,-82.83
27.98,-82.83
28.34,-80.61
28.35,-80.61
28.37,-80.6
25.75,-80.26
26.26,-80.27
28.88,-82.58
26.05,-80.16
28.32,-81.66
29.19,-81.06
29.2,-81
29.2,-80.99
29.18,-80.99
26.31,-80.08
26.46,-80.07
26.46,-80.06
30.39,-86.51
30.39,-86.45
30.38,-86.43
30.38,-86.33
29.06,-82.45
30.67,-81.46
30.67,-81.46
30.56,-81.44
30.59,-81.44
30.67,-81.46
30.65,-81.46
29.47,-81.12
26.12,-80.1
26.1,-80.12
26.1,-80.11
26.14,-80.11
26.13,-80.1
26.13,-80.1
26.19,-80.17
26.13,-80.1
26.07,-80.14
26.61,-81.81
26.49,-82.01
26.6,-81.84
26.45,-81.96
30.4,-86.6
30.4,-86.6
30.4,-86.6
30.42,-86.65
26.62,-80.14
30.33,-87.14
27.74,-82.71
27.06,-80.14
29.24,-81.03
29.23,-81.03
26.05,-80.21
26.02,-80.12
28.09,-80.56
27.86,-82.84
24.92,-80.63
24.91,-80.64
24.92,-80.63
24.92,-80.64
24.92,-80.64
24.97,-80.56
30.25,-81.54
30.48,-81.65
30.26,-81.44
30.31,-81.68
30.19,-81.71
30.25,-81.6
30.26,-81.56
30.25,-81.6
30.29,-81.39
30.29,-81.4
27.25,-80.19
24.56,-81.81
24.56,-81.81
24.55,-81.8
24.56,-81.8
24.57,-81.76
24.57,-81.75
24.57,-81.75
24.57,-81.75
24.57,-81.75
24.55,-81.8
24.56,-81.8
24.55,-81.8
24.55,-81.8
24.55,-81.79
28.33,-81.49
28.34,-81.59
28.34,-81.48
28.93,-82
26.19,-80.1
24.67,-81.39
28.71,-81.44
28.63,-81.39
28.62,-81.37
26.58,-80.04
24.71,-81.11
25.93,-81.73
25.92,-81.73
30.41,-86.66
28.11,-80.63
28.22,-80.68
28.23,-80.72
28.07,-80.56
28.01,-80.53
25.77,-80.19
25.76,-80.19
25.79,-80.19
25.77,-80.19
25.8,-80.25
25.81,-80.32
25.81,-80.32
25.81,-80.32
25.81,-80.26
25.82,-80.34
25.76,-80.19
25.77,-80.19
25.78,-80.14
25.79,-80.13
25.78,-80.14
25.8,-80.13
25.8,-80.13
25.79,-80.15
25.81,-80.12
25.82,-80.12
25.82,-80.12
25.85,-80.12
30.38,-86.32
30.38,-86.32
30.38,-86.33
26.28,-81.8
26.14,-81.79
26.17,-81.79
26.27,-81.79
26.14,-81.78
26.25,-81.77
26.25,-81.82
26.21,-81.75
26.16,-81.68
26.14,-81.8
26.21,-81.81
26.21,-81.8
26.22,-81.8
26.14,-81.8
26.14,-81.8
26.16,-81.81
29.02,-80.92
29.27,-82.15
27.29,-80.75
27.29,-80.74
28.04,-82.66
28.4,-81.55
28.4,-81.47
28.39,-81.48
28.35,-81.53
28.54,-81.38
28.49,-81.43
28.48,-81.46
28.48,-81.46
28.48,-81.46
28.47,-81.47
28.46,-81.46
28.47,-81.47
28.47,-81.47
28.41,-81.47
28.37,-81.28
28.55,-81.38
28.46,-81.46
28.45,-81.47
28.45,-81.47
28.39,-81.5
28.44,-81.47
28.44,-81.47
28.43,-81.47
28.52,-80.68
29.25,-81.12
28.91,-82.12
26.71,-80.03
26.84,-80.06
26.85,-80.09
26.83,-80.14
29.58,-81.19
30.19,-85.64
30.15,-85.59
30.19,-85.82
30.15,-85.75
30.33,-87.14
30.33,-87.14
30.09,-83.57
25.65,-80.33
28.03,-82.15
27.31,-80.41
27.8,-82.31
27.91,-82.35
30.39,-86.32
26.44,-82.08
30.32,-86.14
27.32,-82.57
27.34,-82.55
27.33,-82.58
27.27,-82.47
27.39,-82.45
27.31,-82.58
27.39,-82.55
27.38,-82.55
30.31,-86.09
27.46,-81.35
27.46,-81.43
27.45,-81.36
28.01,-82.3
29.89,-81.31
29.89,-81.31
29.85,-81.27
27.71,-82.74
27.72,-82.74
29.9,-81.32
29.91,-81.32
29.91,-81.32
29.89,-81.31
29.89,-81.32
29.85,-81.27
29.89,-81.31
27.72,-82.74
27.77,-82.64
27.78,-82.63
27.69,-81.94
25.94,-80.12
26.14,-80.32
30.44,-84.26
30.44,-84.28
30.4,-84.35
30.45,-84.28
26.19,-80.29
27.94,-82.33
27.93,-82.48
28.06,-82.57
27.96,-82.45
27.96,-82.44
28.05,-82.43
27.98,-82.53
27.96,-82.52
27.97,-82.57
28.55,-80.85
27.65,-80.36
27.66,-80.36
26.69,-80.09
26.7,-80.06
26.71,-80.05
26.71,-80.06
26.71,-80.06
30.62,-81.65
30.62,-81.65
34.04,-84.29
33.96,-83.38
33.96,-83.37
33.89,-83.33
33.96,-83.38
33.93,-84.34
33.66,-84.43
33.76,-84.39
33.64,-84.46
33.76,-84.39
33.76,-84.4
33.88,-84.47
33.76,-84.39
33.84,-84.37
33.85,-84.36
33.84,-84.37
33.85,-84.37
33.85,-84.37
33.85,-84.37
33.85,-84.37
33.85,-84.37
33.85,-84.36
33.79,-84.4
33.92,-84.35
33.79,-84.39
33.84,-84.38
33.93,-84.36
33.49,-82.11
33.48,-81.97
33.48,-82.01
33.47,-81.96
34.87,-84.33
34.1,-83.82
31.24,-81.5
34.17,-84
34.01,-85.25
33.89,-84.3
33.53,-84.74
34.72,-83.45
34.87,-83.4
34.62,-83.7
33.63,-84.45
32.54,-84.98
32.55,-84.93
31.96,-83.75
33.59,-83.86
34.53,-83.99
34.56,-84.06
34.61,-83.86
34.43,-84.18
34.41,-84.04
32.49,-82.94
33.99,-84.09
33.99,-84.09
33.65,-84.49
33.54,-84.58
33.44,-83.2
33.45,-83.22
34.71,-83.71
31.05,-81.41
31.06,-81.42
31.04,-81.42
31.06,-81.42
31.05,-81.41
33.51,-84.43
34.02,-84.6
34.04,-84.57
34.01,-84.57
34.01,-84.58
30.79,-81.66
32.99,-85.03
33.04,-85.03
33.78,-84.61
33.7,-84.1
34.98,-85.35
32.84,-83.64
32.84,-83.64
32.92,-83.71
33.42,-84.18
33.46,-84.22
33.13,-83.27
33.38,-84.76
33.41,-84.59
33.4,-84.6
32.15,-81.25
34.94,-83.38
34.35,-85.16
34.26,-85.17
34.02,-84.33
33.99,-84.35
34.69,-83.69
32.14,-81.24
32.08,-81.09
32.08,-81.09
32.08,-81.1
32.07,-81.09
32.08,-81.1
32.08,-81.08
32.08,-81.09
32.07,-81.09
31.18,-81.35
30.72,-81.55
31.29,-81.34
31.16,-81.39
31.14,-81.38
33.8,-84.14
31.45,-83.53
31.45,-83.53
34.58,-83.31
30.84,-83.33
30.84,-83.33
30.82,-83.31
32.62,-83.67
32.62,-83.69
32.62,-83.69
32.62,-83.7
34.24,-84.77
34.95,-83.84
21.28,-157.84
21.27,-157.82
19.83,-155.99
21.34,-158.12
20.68,-156.44
21,-156.65
19.92,-155.89
20.68,-156.43
41.65,-93.49
41.71,-93.57
41.53,-90.48
42.03,-91.62
41.53,-90.58
41.59,-93.62
42.5,-90.66
42.03,-94.38
40.87,-92.92
41.92,-91.49
43.45,-93.35
42.46,-92.32
41.57,-93.81
44.07,-111.45
43.47,-114.26
48.65,-116.31
42.56,-113.79
47.67,-116.78
47.51,-116.87
47.7,-116.81
48.25,-116.6
43.75,-111.11
45.93,-116.13
43.59,-116.35
43.61,-116.51
47.7,-116.94
45.18,-113.9
48.27,-116.54
43.7,-114.35
43.69,-114.37
42.58,-114.46
41.94,-88.04
38.9,-90.13
41.77,-88.31
41.76,-88.31
41.78,-88.37
41.75,-88.25
41.96,-87.96
40.46,-88.97
40.56,-90.04
42.11,-88.3
40.09,-88.24
40.09,-88.25
40.12,-88.24
40.11,-88.23
41.88,-87.62
41.88,-87.62
41.89,-87.62
41.97,-87.67
41.88,-87.62
41.88,-87.62
41.78,-87.75
41.89,-87.63
41.89,-87.63
41.9,-87.62
42.01,-87.89
42.01,-87.95
42.02,-87.96
42.01,-87.96
42.01,-87.94
41.87,-87.96
42.05,-87.67
42.05,-87.68
41.86,-87.8
42.44,-90.45
42.42,-90.43
42.32,-90.39
42.42,-90.43
42.41,-90.34
42.33,-90.4
41.89,-88.3
42.08,-87.86
37.58,-88.37
41.56,-87.67
41.96,-88.04
42.37,-89.02
37.61,-89.21
38.31,-88.95
41.77,-88.15
42.01,-87.79
42.02,-87.81
41.82,-88.35
41.82,-88.35
41.83,-87.94
41.83,-87.94
41.6,-87.83
40.69,-89.59
42.27,-88.97
42.27,-88.97
41.97,-87.86
41.98,-87.86
38.62,-88.97
42.04,-88.05
42.05,-88.06
41.96,-87.88
41.95,-87.86
41.56,-87.8
42.42,-87.87
42.36,-87.83
41.92,-88.21
40.07,-85.64
41.7,-85.02
39.17,-86.53
41.03,-85.36
40.12,-87.46
41.01,-87.28
41.12,-85.13
41.04,-85.24
38.55,-86.62
41.52,-87.43
39.76,-86.16
39.77,-86.16
39.77,-86.16
39.93,-86.1
39.83,-86.3
39.72,-86.3
38.38,-86.92
38.27,-85.75
40.42,-86.82
40.42,-86.83
41.34,-85.77
39.92,-85.93
38.73,-86.41
39.19,-86.22
39.2,-86.25
38.29,-85.81
38,-87.35
40.96,-85.37
40.96,-85.37
38.12,-86.91
41.68,-86.25
41.71,-86.25
39.29,-86.73
41.24,-85.82
38.57,-86.62
37.75,-100.02
37.6,-99.29
38.9,-99.32
39.67,-95.64
39.13,-94.83
39.32,-94.91
39.32,-94.91
38.94,-94.74
37.03,-100.91
37.34,-94.71
39.84,-96.08
37.68,-97.34
37.82,-85.46
37.59,-84.2
36.97,-86.43
36.97,-86.43
37.01,-86.37
37.71,-83.66
39.08,-84.51
39.05,-84.63
38.22,-85.54
38.09,-84.49
38,-84.53
38.26,-85.75
38.26,-85.57
38.21,-85.54
38.22,-85.54
38.19,-85.74
38.26,-85.76
38.26,-85.76
38.19,-85.74
38.19,-83.48
38.08,-83.95
36.63,-88.31
39.09,-84.5
37.02,-88.59
37.09,-88.68
38.05,-84.74
38.09,-84.79
30.48,-90.04
31.27,-92.46
29.89,-90.19
30.42,-91.13
30.41,-91.17
30.42,-91.14
30.44,-90.09
30.44,-90.08
30.48,-90.1
29.68,-90.78
30.2,-93.24
30.2,-93.24
30.08,-90.45
29.95,-90.07
29.99,-90.16
32.49,-92.06
29.93,-90.07
29.95,-90.07
29.95,-90.07
29.97,-90.1
29.95,-90.07
29.95,-90.07
32.54,-92.63
32.54,-92.64
30.15,-93.64
32.51,-92.18
42.36,-71.13
42.85,-70.91
41.66,-70.28
42.35,-71.08
42.35,-71.07
42.35,-71.07
42.32,-71.05
42.36,-71.06
42.35,-71.08
42.35,-71.08
42.35,-71.08
42.35,-71.06
42.36,-71.06
41.76,-70.08
42.17,-72.58
42.46,-71.3
41.39,-70.51
41.63,-70.59
41.56,-70.62
42.56,-73.29
41.72,-70
42.3,-73.26
42.3,-73.22
42.3,-73.26
42.35,-73.29
42.36,-73.28
42.34,-73.27
42.34,-73.26
42.36,-73.28
42.36,-73.28
42.51,-70.85
41.62,-70.49
41.29,-70.12
41.28,-70.09
42.56,-70.98
41.88,-70.6
42.05,-70.19
41.76,-70.5
42.71,-73.19
38.97,-76.48
38.98,-76.55
39.28,-76.61
39.28,-76.62
39.29,-76.62
39.33,-76.62
38.99,-77.1
38.57,-76.08
39.27,-76.2
39.21,-76.1
39.18,-76.85
39.18,-76.84
38.35,-76.46
39.7,-78.66
39.65,-79.02
39.7,-79.14
38.97,-76.25
38.97,-76.24
39.16,-76.71
39.45,-77.71
39.55,-79.35
39.56,-79.36
39.35,-77.27
39.46,-77.16
39.6,-75.94
39.47,-79.36
38.37,-75.07
38.34,-75.08
38.39,-75.06
38.41,-75.06
38.36,-75.07
38.69,-76.17
39.46,-77.74
38.17,-75.4
38.8,-76.23
38.78,-76.22
38.78,-76.22
39.65,-77.17
39.59,-77.01
44.44,-68.27
44.39,-68.2
44.39,-68.21
44.44,-68.28
43.85,-69.63
44.06,-70.82
43.9,-69.93
44.21,-69.06
44.21,-69.06
44.21,-69.07
44.21,-69.06
44.22,-69.05
43.57,-70.23
45.05,-70.31
44.39,-68.8
44.18,-70.91
43.82,-69.6
43.86,-70.1
43.87,-70.1
44.02,-70.98
45.49,-69.58
44.29,-69.84
44.49,-70.77
43.36,-70.49
43.36,-70.48
43.38,-70.55
43.35,-70.47
43.36,-70.48
43.36,-70.47
43.36,-70.47
43.36,-70.47
43.36,-70.47
43.35,-70.47
44.3,-69.11
44.03,-69.54
44.47,-70.86
44.21,-70.54
43.26,-70.6
43.23,-70.59
43.24,-70.59
44.06,-70.43
43.66,-70.25
44.97,-70.65
44.1,-69.11
44.11,-69.12
44.31,-68.4
44.22,-70.5
43.63,-70.34
43.62,-70.31
44.24,-68.3
44.15,-68.44
44.28,-69.37
43.3,-70.57
43.94,-69.72
43.17,-70.62
43.17,-70.59
43.13,-70.64
44.78,-85.49
42.24,-83.73
45.37,-85.02
42.54,-83.22
42.55,-83.29
45.16,-84.93
42.81,-85.57
42.36,-82.97
42.33,-83.04
42.33,-83.05
42.33,-83.05
42.33,-83.05
44.63,-86.24
44.9,-85.99
42.97,-85.67
45.46,-84.93
45.78,-84.72
41.93,-83.35
43.61,-84.71
46.09,-85.45
43.42,-85.8
45.13,-85.62
42.61,-83.25
42.99,-82.45
42.24,-85.56
42.41,-86.27
42.41,-86.14
44.93,-85.64
44.52,-85.99
44.75,-85.54
44.76,-85.61
42.56,-83.16
43.41,-86.35
44.8,-85.49
43.68,-92.98
45.16,-93.22
44.86,-93.24
44.86,-93.35
44.86,-93.35
44.86,-93.24
44.73,-93.29
44.48,-92.91
47.94,-92.67
47.9,-92.56
44.79,-93.21
44.79,-93.21
44.88,-93.33
47.9,-91.85
44.91,-93.56
44.97,-93.36
48.04,-90.41
44.96,-94.35
44.95,-92.93
44.95,-92.93
44.15,-93.99
44.16,-94.01
44.17,-93.96
45.09,-93.43
45.1,-93.45
44.44,-95.77
44.97,-93.28
44.98,-93.27
44.97,-93.41
44.95,-95.7
44.49,-94.93
44.53,-95.07
45.08,-93.19
44.54,-93.56
44.09,-93.23
44.14,-93.25
44.57,-92.54
44.07,-92.51
43.96,-92.46
45.02,-93.19
45.02,-93.19
44.78,-93.46
45.21,-94.96
44.97,-93.34
44.94,-93.1
46.36,-94.78
45.49,-92.7
47.64,-90.71
47.12,-91.5
46.97,-91.75
44.94,-92.96
37.59,-93.4
36.64,-93.28
36.64,-93.22
36.66,-93.26
38.67,-90.62
38.39,-93.77
38.95,-92.33
38.54,-90.47
37.04,-94.48
39.04,-94.59
39.01,-94.53
38.94,-91.94
40.22,-92.58
40.03,-92.49
38.2,-92.64
39.43,-94.78
38.1,-94.36
37.75,-92.4
38.98,-92.57
37.18,-93.28
37.14,-93.25
37.14,-93.25
37.21,-93.23
37.24,-93.26
37.24,-93.26
37.21,-93.29
37.14,-93.25
37.21,-93.37
38.77,-90.49
38.77,-90.49
38.01,-91.62
38.65,-90.33
38.63,-90.19
38.63,-90.18
38.74,-90.36
38.74,-90.37
38.7,-90.43
38.56,-90.41
38.65,-90.34
38.63,-90.19
38.63,-90.26
38.73,-90.35
37.44,-93.55
36.72,-91.87
30.31,-89.36
30.39,-88.99
30.39,-88.87
30.39,-88.89
30.39,-88.89
33.52,-88.42
33.52,-88.43
33.52,-88.43
30.36,-89.1
30.36,-89.1
34.82,-89.97
32.3,-90.18
32.3,-90.17
32.38,-90.15
32.32,-90.18
30.38,-89.45
32.37,-88.67
31.55,-91.41
31.56,-91.4
34.37,-89.52
32.44,-90.15
32.44,-90.15
34.96,-89.99
33.45,-88.81
33.46,-88.8
34.28,-88.72
34.26,-88.7
45.28,-111.4
47.51,-111.32
46.92,-113.43
46.61,-112.02
46.62,-112.02
48.2,-114.32
48.62,-113.88
46.83,-114.02
46.27,-113.51
45.19,-109.25
45.18,-109.25
44.66,-111.1
44.66,-111.11
48.43,-114.34
48.37,-114.33
48.41,-114.34
35.6,-82.55
35.6,-82.56
35.62,-82.54
35.61,-82.54
35.57,-82.54
36.21,-81.77
34.72,-76.66
34.71,-76.63
35.24,-81.04
35.37,-78.54
36.13,-81.68
36.14,-81.67
36.13,-81.68
36.14,-81.68
36.12,-81.67
36.2,-81.65
35.24,-82.73
35.24,-82.73
36.07,-79.5
35.26,-75.57
34.69,-77.07
35.83,-78.76
35.78,-78.78
35.11,-83.1
35.85,-79.04
35.91,-79.05
35.91,-79.06
35.07,-80.84
35.06,-80.84
35.14,-80.93
35.14,-80.93
35.22,-80.84
35.19,-80.91
35.24,-80.94
35.22,-80.84
35.16,-80.89
35.23,-80.85
35.34,-80.84
35.48,-83.32
35.31,-83.18
36.17,-75.76
36.22,-75.77
36.12,-78.9
36,-78.91
35.95,-79
36.1,-79.5
36.08,-79.96
35.28,-82.49
35.05,-83.2
35.05,-83.2
35.05,-83.2
35.46,-80.59
36.01,-75.66
35.91,-75.67
35.59,-80.86
35.56,-80.86
35.12,-83.99
35.04,-77.01
35.11,-77.04
35.11,-77.04
35.66,-81.22
35.2,-79.47
35.79,-78.66
36.43,-77.63
35.44,-83.94
35.47,-83.92
35.35,-83.89
35.64,-80.48
35.23,-82.33
35.52,-78.3
35.17,-79.42
35.19,-79.37
33.95,-78.05
35.21,-82.23
35.98,-78.54
35.57,-83.08
35.69,-82.56
36.06,-79.57
34.24,-77.83
34.22,-77.82
36.12,-80.29
46.09,-100.63
46.85,-96.88
40.86,-98
40.81,-96.71
41.26,-96.18
41.26,-95.93
41.26,-95.96
43.46,-71.75
42.96,-71.51
43.27,-72
42.9,-72.52
43.2,-71.54
44.04,-71.12
42.88,-71.33
43.19,-70.89
43.2,-70.88
42.98,-70.95
42.98,-70.95
42.97,-71.98
44.12,-71.36
43.18,-71.83
43.73,-71.58
44.21,-71.2
44.16,-71.19
44.06,-71.63
43.43,-71.97
44.06,-71.11
44.05,-71.12
43.08,-70.76
43.07,-70.78
44.23,-71.76
43.46,-71.55
43.58,-71.22
39.44,-74.52
39.38,-74.43
39.36,-74.44
39.38,-74.43
39.56,-74.24
40.72,-74.57
40.05,-74.13
39.4,-74.37
38.93,-74.93
40.81,-74.47
40.63,-74.92
40.86,-73.96
40.96,-74.13
40.74,-74.03
40.72,-74.04
40.71,-74.04
40.72,-74.03
40.73,-74.11
40.72,-74.06
40.72,-74.07
40.37,-74.62
40.37,-74.95
41.1,-74.16
40.74,-74.37
40.82,-74.22
40.91,-74.39
40.79,-74.47
40.91,-74.64
40.7,-74.4
41.03,-74.74
38.99,-74.81
40.35,-74.67
40.37,-74.6
40.91,-74.71
40.41,-74.98
40.41,-74.98
40.71,-74.37
40.8,-74.24
40.65,-74.35
35.09,-106.66
35.04,-106.62
35.11,-106.57
35.08,-106.69
36.47,-105.66
36.73,-108.2
32.31,-106.78
32.31,-106.78
32.33,-106.73
31.87,-109.03
33.33,-105.68
33.33,-105.68
35.66,-105.98
35.68,-105.94
35.8,-105.93
35.69,-105.94
35.49,-106.07
35.68,-105.95
35.68,-105.94
34.07,-106.89
35.17,-103.72
36.01,-114.78
39.2,-119.78
40.85,-115.75
40.85,-115.75
36.02,-115.09
39.24,-119.94
36.16,-115.33
36.11,-115.16
36.14,-115.16
36.13,-115.16
36.12,-115.17
36.12,-115.17
36.12,-115.17
36.11,-115.18
36.17,-115.15
36.11,-115.18
36.11,-115.17
36.09,-115.17
36.09,-115.17
36.1,-115.2
36.14,-115.15
36.11,-115.18
36.13,-115.15
36.05,-115.17
36.11,-115.17
36.17,-115.29
35.16,-114.57
39.55,-119.49
36.82,-114.06
38.95,-119.76
39.53,-119.81
39.42,-119.74
39.52,-119.81
39.51,-119.78
39.52,-119.78
39.53,-119.81
39.53,-119.81
39.49,-119.72
39.53,-119.82
39.47,-119.79
39.5,-119.76
39.46,-119.78
39.52,-119.81
39.52,-119.89
39.44,-119.76
39.53,-119.76
39.53,-119.72
39.53,-119.73
39.52,-119.77
38.97,-119.94
39.29,-119.66
39.31,-119.65
40.97,-117.74
40.97,-117.74
38.98,-119.94
42.64,-73.79
41.86,-73.52
40.95,-72.6
40.76,-73.92
42.91,-77.74
42.1,-75.91
42.1,-75.89
42.13,-75.91
42.59,-77.17
43.15,-75.97
40.88,-73.91
40.68,-73.95
40.69,-73.99
40.69,-73.97
40.69,-73.98
40.72,-73.96
40.72,-73.95
40.7,-73.98
40.7,-73.99
40.7,-73.98
40.72,-73.96
40.69,-73.99
40.69,-73.99
40.68,-73.99
40.69,-73.99
40.69,-74
40.69,-74
40.7,-73.99
40.66,-73.94
40.7,-74
40.72,-73.96
40.72,-73.96
40.69,-73.98
40.7,-73.99
40.69,-73.99
40.69,-73.99
40.69,-73.98
40.67,-73.97
40.7,-73.99
40.72,-73.95
40.72,-73.96
42.88,-77.26
44.6,-75.15
41.34,-74.32
43.63,-73.85
42.98,-78.6
42.7,-74.93
42.15,-77.08
42.15,-77.06
41.43,-74.03
42.61,-76.16
42.59,-76.21
41.02,-72.49
42.86,-78.34
42.91,-78.69
42.52,-76.92
42.77,-78.61
40.77,-73.87
40.84,-73.53
40.76,-73.83
40.73,-73.85
41.59,-74.71
40.74,-73.61
41.69,-74.18
41.38,-73.91
42.27,-73.59
41.1,-72.36
43.06,-77.65
41.73,-73.97
41.72,-73.96
41.55,-73.69
42.32,-77.66
42.16,-76.86
42.16,-76.87
42.16,-76.87
42.25,-73.8
42.4,-76.5
42.44,-76.5
42.44,-76.5
40.95,-72.6
41.97,-73.99
41.97,-73.99
43.4,-73.72
44.28,-73.98
44.3,-74.01
42.73,-73.76
40.74,-73.96
40.75,-73.94
40.75,-73.96
44.85,-74.3
40.76,-73.99
40.76,-73.96
40.76,-73.96
41.45,-74.42
41.46,-74.37
41.67,-73.96
41.67,-74.11
41.02,-71.99
41.07,-71.93
41.53,-74.24
41.74,-74.07
40.79,-73.95
40.75,-73.99
40.78,-73.96
40.74,-73.99
40.77,-73.98
40.73,-73.99
40.78,-73.99
40.79,-73.97
40.74,-73.99
40.74,-74
40.79,-73.97
40.78,-73.99
40.75,-73.98
40.75,-73.98
40.74,-74
40.73,-74
40.78,-73.96
40.78,-73.96
40.77,-73.97
40.76,-73.98
40.79,-73.95
40.76,-73.97
40.73,-74
40.72,-74.01
40.76,-73.97
40.74,-74
40.75,-73.99
40.76,-73.97
40.76,-73.98
40.76,-73.98
40.76,-73.98
40.7,-74.01
40.78,-73.98
40.75,-73.98
40.78,-73.98
40.73,-74.01
40.76,-73.97
40.77,-73.96
40.74,-74
40.74,-73.98
40.75,-73.98
40.77,-73.96
40.76,-73.98
40.74,-73.99
40.77,-73.99
40.77,-73.96
40.72,-73.99
40.79,-73.97
40.76,-73.98
40.74,-74
40.78,-73.99
40.77,-73.96
40.72,-73.99
40.77,-73.98
40.74,-74
40.72,-74.01
40.74,-73.98
40.76,-73.96
40.77,-73.96
40.77,-73.96
40.78,-73.95
40.78,-73.98
40.76,-73.97
40.76,-73.97
40.8,-73.97
40.78,-73.98
40.76,-73.98
40.74,-73.99
40.8,-73.97
40.78,-73.98
40.75,-73.97
40.78,-73.99
40.75,-74
40.73,-74
40.79,-73.98
40.77,-73.98
40.78,-73.95
40.76,-73.98
40.71,-74.02
40.71,-74
40.76,-73.96
40.78,-73.95
40.75,-73.97
40.74,-74
40.8,-73.97
40.77,-73.99
40.71,-74.01
40.78,-73.98
40.78,-73.95
40.72,-74.01
40.8,-73.96
40.72,-74.01
40.76,-73.96
40.76,-73.99
40.74,-73.98
40.77,-73.97
40.77,-73.98
40.76,-73.97
40.76,-73.96
40.77,-73.96
40.77,-73.96
40.76,-73.97
40.76,-73.96
40.72,-74.01
40.73,-73.99
40.76,-73.97
40.72,-74
40.74,-73.98
40.72,-74.01
40.75,-73.97
40.77,-73.98
40.75,-73.98
40.75,-73.97
40.75,-73.97
40.77,-73.98
40.74,-74.01
40.75,-73.97
40.71,-74.02
40.78,-73.95
40.78,-73.95
40.77,-73.95
40.77,-73.96
40.77,-73.96
40.77,-73.95
40.76,-73.99
40.78,-73.95
40.76,-73.97
40.72,-74.01
40.74,-73.97
40.74,-74
40.75,-73.96
40.71,-74.01
40.79,-73.95
40.72,-74
40.74,-73.99
40.74,-73.97
40.72,-74.02
40.8,-73.96
40.8,-73.96
40.73,-73.99
40.78,-73.96
40.77,-73.99
40.77,-73.95
40.76,-73.96
40.77,-73.96
40.76,-73.96
40.76,-73.96
40.77,-73.95
40.75,-74
40.76,-73.96
40.76,-73.96
40.75,-73.97
40.75,-73.94
40.72,-74
40.78,-73.95
40.81,-73.96
40.8,-73.95
40.74,-73.99
40.71,-74.02
40.78,-73.96
40.75,-74
40.75,-73.97
40.74,-73.99
40.77,-73.95
40.77,-73.96
40.77,-73.95
40.75,-74
40.78,-73.94
40.71,-74.01
40.75,-73.99
40.76,-73.97
40.8,-73.97
40.75,-74.01
40.74,-74
40.75,-74.01
40.75,-74
40.75,-73.98
40.74,-73.97
40.73,-74.01
40.76,-73.98
40.72,-73.99
40.78,-73.96
40.77,-73.95
40.79,-73.97
40.76,-74
40.77,-73.99
40.73,-73.99
40.74,-74.01
40.72,-74
40.77,-73.95
40.77,-73.99
40.73,-73.99
